code,name,network_id,network_region,description,npi_id,lat,lng,created_at,updated_at
SNOWY4,Snowy,NEM,NSW1,<p></p>,NA,NA,NA,2023-10-18 04:35:21+00:00,2023-10-18 04:35:21+00:00
SNOWY5,Snowy,NEM,NSW1,<p></p>,NA,NA,NA,2023-10-18 04:35:21+00:00,2023-10-18 04:35:21+00:00
0SNOWY20,Snowy 2.0,NEM,NSW1,"<p>Snowy 2.0 Pumped Storage Power Station or Snowy Hydro 2.0 or simply Snowy 2.0 is a pumped-hydro battery megaproject in New South Wales, Australia. The dispatchable generation project expands upon the original Snowy Mountains Scheme (ex post facto Snowy 1.0) connecting two existing dams through a 27-kilometre underground tunnel and a new, underground pumped-hydro power station. Construction began in 2019.</p>",NA,-35.745207,148.653852,2024-12-02 01:25:26+00:00,2024-12-02 01:25:26+00:00
SNUG,Snuggery,NEM,SA1,"<p>Snuggery Power Station is a power station near Tantanoola in the Limestone Coast region of South Australia. It was built in 1978. It is now owned by Synergen Power, a subsidiary of Engie Energy International.The power station has a generating capacity of 63 MW, consisting of three diesel-fueled open cycle gas turbines. It is used as a peaking power plant.</p>",NA,-37.664996,140.414686,2023-10-18 04:35:21+00:00,2025-09-07 01:55:30+00:00
AGLSOM,Somerton,NEM,VIC1,"<p>The Somerton Power Station is an open cycle, gas turbine power station located in the Melbourne suburb of Somerton, Victoria, Australia. It is owned and operated by AGL Energy. The facility normally operates three or four hours at a time as a peaking power plant, but is able to run 24 hours a day, seven days a week if required.<br/><br/>The plant cost $125 million to build, with the 2003 opening being delayed by environmental concerns and technical issues. The plant uses four second-hand 37.5MW GT-1 Frame 6B gas turbines, manufactured under license to GE by Alstom and Thomassen International.</p>",NA,-37.630949,144.953098,2023-10-18 04:34:30+00:00,2025-09-07 01:53:07+00:00
SKSF,South Keswick,NEM,NSW1,<p>The Dubbo Solar Hub is a renewable electricity project that consists of two separate solar farm sites at South Keswick &amp; Narromine.</p>,NA,-32.27286,148.649836,2023-10-18 04:35:19+00:00,2025-08-18 02:00:26+00:00
STHBKTEC,Southbank Institute Of Technology,NEM,QLD1,<p></p>,NA,-27.480589,153.020999,2023-10-18 04:35:22+00:00,2023-10-18 04:35:22+00:00
SVALE,Springvale,NEM,VIC1,<p></p>,NA,-37.973375,145.139695,2023-10-18 04:35:22+00:00,2025-09-07 01:55:38+00:00
STGEORGE,St George Leagues Club,NEM,NSW1,<p></p>,NA,-33.974819,151.129354,2023-10-18 04:35:22+00:00,2023-10-18 04:35:22+00:00
SLDCBLK,St Leonards Data Centre,NEM,TAS1,NA,NA,-41.440151,147.174429,2024-09-26 01:56:45+00:00,2024-10-04 01:30:37+00:00
0STANBESS,Stanwell,NEM,QLD1,"<p>The Stanwell Battery Energy Storage System (BESS) will provide essential firming capacity to support the renewable projects we have planned in Central Queensland. At 300MW capacity and four hours storage duration, it is the largest committed battery project in Queensland.</p>",NA,-23.513568,150.31811,2025-03-19 03:36:46+00:00,2025-03-19 03:55:56+00:00
STANWELL,Stanwell,NEM,QLD1,"<p>Stanwell Power Station is a coal-fired power generation station located in Stanwell, 23 kilometres (14 mi) south-west of Rockhampton, Queensland, Australia. At the time of construction, it was one of the largest industrial developments undertaken in Queensland. With a capacity to generate 1,445 megawatts (MW), Stanwell Power Station supplies electricity for distribution to customers via the state&#x27;s high voltage electricity grid.Stanwell became fully operational in 1996 and is located on 4,000 acres (1,600 hectares) of land. Construction of the station took seven years, with infrastructure built to withstand cyclonic winds.</p>",NA,-23.507501,150.317884,2023-10-18 04:35:21+00:00,2025-09-07 01:55:34+00:00
STAPYLTON,Stapylton,NEM,QLD1,<p>This facility is owned and operated by LMS in partnership with Gold Coast City Council and has an installed capacity of 3.5MW.</p>,NA,-27.736111,153.245931,2023-10-18 04:35:21+00:00,2025-09-07 01:55:35+00:00
STARFHILL,Starfish Hill,NEM,SA1,"<p>Starfish Hill Wind Farm is a wind power station spread over two hills near Cape Jervis, South Australia. It has 22 wind turbines, eight on Starfish Hill itself and 14 on Salt Creek Hill, with a combined generating capacity of 33 MW of electricity.<br/>Starfish Hill Wind Farm was commissioned in September 2003, making it the first major wind farm in the state. On 30 October 2010, one of the original 23 turbines caught fire and was destroyed. It was not replaced, leaving the wind farm with 22 turbines.Starfish Hill Wind Farm was developed by Tarong Energy at a cost of $65 million. RATCH-Australia (at that time part of Transfield Services) acquired the wind farm in December 2007.</p>",NA,-35.578983,138.139653,2023-10-18 04:35:22+00:00,2025-08-05 05:43:09+00:00
STOCKYD,Stockyard Hill,NEM,VIC1,"<p>Stockyard Hill Wind Farm is a wind farm project under construction in Victoria (Australia). As of June 2020, 1 of a planned 149 turbines was operational and connected to the grid.[1] When it is complete, it is expected to produce up to 530MW, which would be Australia&#x27;s largest wind farm.</p>",NA,-37.53568,143.252548,2023-10-18 04:35:22+00:00,2025-07-08 02:20:55+00:00
STUBSF,Stubbo,NEM,NSW1,"<p>Stubbo Solar is a 400-megawatt (MW) large scale solar project approved by the NSW Department of Planning, Industry and Environment in July 2021. It is currently in construction across 1,250 hectares of mostly cleared grazing land in the Central West region of NSW.</p><p>It is being constructed by EPC contracting partner PCL Construction.</p>",NA,-32.26254,149.589068,2024-12-02 01:25:51+00:00,2025-10-06 04:24:41+00:00
0SUMMFBESS,Summerfield,NEM,SA1,<p>The Summerfield Battery is a large-scale four-hour duration battery storage project that will supply energy to South Australians and the national electricity grid to support Australia’s renewable energy transition.</p>,NA,-34.9538,139.21502,2025-03-05 04:40:36+00:00,2025-03-05 05:04:49+00:00
SMCSF,Sun Metals,NEM,QLD1,"<p>The Sun Metals Solar Farm is a photovoltaic solar power station near Townsville in the Australian state of Queensland. It supplies some of the electricity consumed by the nearby Sun Metals (a subsidiary of Korea Zinc) zinc refinery as well as exporting to the National Electricity Market. When the Sun Metals Solar Farm started exporting electricity to the grid in May 2018, it took over from Clare Solar Farm as the largest capacity solar farm in Queensland.Construction was undertaken by RCR Tomlinson. The solar farm is connected to the refinery&#x27;s existing 33/132kV substation and consists of over 1 million solar panels.The photovoltaic cells are thin-film with single axis tracking.</p>",NA,-19.437318,146.696015,2023-10-18 04:35:19+00:00,2025-07-08 04:39:02+00:00
SUNCOAST,Suncoast Gold Macadamias,NEM,QLD1,<p></p>,NA,NA,NA,2023-10-18 04:35:22+00:00,2025-09-07 01:55:37+00:00
SUNRSF1,Sunraysia,NEM,NSW1,"<p>Scheduled for completion in 2020, Sunraysia Solar Farm is a utility-scale solar photovoltaic (PV) farm near Balranald in southern New South Wales.</p>",NA,-34.821489,143.50916,2023-10-18 04:35:22+00:00,2024-11-01 01:43:38+00:00
VALDORA,Sunshine Coast,NEM,QLD1,"<p>The Sunshine Coast Solar Farm is a photovoltaic power station operating on a 24 hectares (59 acres) site in Valdora in the Sunshine Coast near Yandina, in Queensland, Australia. The station has a maximum generating capacity of 15 megawatts, generated from 57,850 photovoltaic panels.</p>",NA,-26.560799,153.025947,2023-10-18 04:35:26+00:00,2025-08-05 06:55:14+00:00
SUNTPSF,Suntop,NEM,NSW1,"<p>Suntop Solar Farm is located near Wellington, south of Dubbo in regional New South Wales. The site will accommodate a large-scale solar PV system utilising single-axis tracking, and ground mounted panels which will generate 395GWh of energy throughout the year. Single-axis tracking has been selected for this project to harness the highest amount of solar irradiance as the panels will track the sun’s movement east to west each day.</p>",NA,-32.5742,148.860469,2023-10-18 04:35:22+00:00,2025-07-08 04:21:46+00:00
SNB1,Supernode,NEM,QLD1,"<p>The South Pine switchyard is the central node of the Queensland electricity transmission network, 80% of Queensland’s total electricity flows through this ‘supernode’ on a daily basis. Quinbrook’s Supernode Data Centre and Battery Energy Storage Site (‘BESS’) site, located adjacent to the South Pine switchyard, will host one of the largest battery storage installations in the Australian National Electricity Market. The 750 MW (2 – 4 Hour) BESS offers large power users an innovative solution to obtain stable power supply and overcome the critical stability issues facing the Queensland power grid as recently identified by AEMO.</p>",NA,-27.458521,153.111745,2025-02-06 05:11:12+00:00,2025-09-16 05:13:43+00:00
0SUPERNODE2,Supernode 2,NEM,QLD1,"<p>The South Pine switchyard is the central node of the Queensland electricity transmission network, 80% of Queensland’s total electricity flows through this ‘supernode’ on a daily basis. Quinbrook’s Supernode Data Centre and Battery Energy Storage Site (‘BESS’) site, located adjacent to the South Pine switchyard, will host one of the largest battery storage installations in the Australian National Electricity Market. The 750 MW (2 – 4 Hour) BESS offers large power users an innovative solution to obtain stable power supply and overcome the critical stability issues facing the Queensland power grid as recently identified by AEMO.</p>",NA,-27.449227,153.112538,2025-04-16 01:53:52+00:00,2025-04-16 02:27:16+00:00
SRSF,Susan River,NEM,QLD1,"<p>Susan River Solar Farm is a 95MW project located 17km south of Hervey Bay, Queensland.</p><p>The project began exporting electricity in 2018 and is connected to the national grid via Ergon Energy&#x27;s network.</p>",NA,-25.420275,152.742028,2023-10-18 04:35:21+00:00,2025-07-08 05:06:13+00:00
0SWANBBESS,Swanbank,NEM,QLD1,"<p>Formerly the home of two coal-fired power stations (A and B), CleanCo is redeveloping our Swanbank site into a Clean Energy Hub featuring a range of future energy generation and storage technologies.</p><p>The first major project is the Swanbank Battery - the first big battery to be built in Ipswich.</p>",NA,-27.65619,152.817139,2025-02-06 04:52:33+00:00,2025-02-06 05:04:09+00:00
SWAN_B,Swanbank B,NEM,QLD1,NA,NA,-27.655286,152.818644,2023-10-18 04:35:23+00:00,2025-09-07 01:55:39+00:00
SWAN_E,Swanbank E,NEM,QLD1,<p>Swanbank E was commissioned in 2002 with a single 385 megawatts combined cycle gas turbine. The gas turbine of Swanbank E was the largest of its type at the time of its commissioning.</p>,NA,-27.655286,152.818644,2023-10-18 04:35:23+00:00,2025-09-07 01:55:41+00:00
TABMILL2,Tableland Mill,NEM,QLD1,"<p>The $100 million green energy power plant at the Tableland Mill converts 100 per cent renewable sugarcane fibre, known as bagasse, into green energy.</p><p>The power plant produces 24 megawatts of electricity – enough to power 26,280 homes – which is the entire population of the Tableland region.</p>",NA,-17.119813,145.34513,2023-10-18 04:35:23+00:00,2024-11-08 00:08:11+00:00
TAHMOOR,Tahmoor,NEM,NSW1,<p></p>,NA,-34.249117,150.577718,2023-10-18 04:35:23+00:00,2025-09-07 01:55:43+00:00
TBSF,Tailem Bend,NEM,SA1,"<p>The Tailem Bend Solar Power Farm is a solar power farm near Tailem Bend in South Australia. It has 108MW of generation capacity but is limited to supplying 95MW to the national grid. It is developed and owned by Singapore-based Vena Energy, a new name for the former Equis Energy following acquisition by Global Infrastructure Partners in January 2018. The output will be sold to Snowy Hydro for retail sale under its Lumo Energy brand.</p><p>The solar farm covers 200 hectares of land with more than 390,000 photovoltaic solar panels.</p>",NA,-35.28,139.49,2023-10-18 04:35:24+00:00,2025-09-15 01:48:09+00:00
TB2SF,Tailem Bend 2,NEM,SA1,"<p>The Tailem Bend 2 Hybrid Project is the second stage of the Tailem Bend Project and is immediately co-located, with the Tailem Bend Solar 1 Project that is situated immediately south of Substation Road. The Hybrid Project incorporates a second solar farm, a battery energy storage system, and the construction of a new bay in the existing Coorong Substation.</p>",NA,-35.28,139.49,2023-10-18 04:35:24+00:00,2025-09-15 01:47:20+00:00
TALLAWAR,Tallawarra,NEM,NSW1,"<p>Tallawarra Power Station is a 435-megawatt (583,000 hp) combined cycle natural gas power station in the city of Wollongong, New South Wales, Australia.  Owned and operated by EnergyAustralia, the station is the first of its type in New South Wales and produces electricity for the state during periods of high demand.  It is located on the western shore of Lake Illawarra in the suburb of Yallah.</p><p><br/>The station comprises a 260-megawatt (350,000 hp) gas turbine and a 160-megawatt (210,000 hp) steam turbine unit and has a total capacity of 435 megawatts (583,000 hp).  It uses many of the previous power station&#x27;s structures including the cooling system channels from Lake Illawarra. The power station is connected to the state grid via a 132kV switching station maintained by Endeavour Energy (Previously known as Integral Energy).</p>",NA,-34.523089,150.808566,2023-10-18 04:35:23+00:00,2025-09-07 01:55:44+00:00
TALWB,Tallawarra B,NEM,NSW1,"<p>The construction of the Tallawarra B gas-fired power station was completed in early 2024. It is now supplying power into the grid during times of high demand.</p><p>Tallawarra B is Australia’s first peaking power station with direct emissions offset. Its fast-start gas turbine can come online to full load within 30 minutes, generating 320 MW - enough power for 180,000 homes in New South Wales.</p><p>Tallawarra B features a $13 million purpose-built plume dispersion device to ensure the safety of planes flying nearby.</p>",NA,-34.524833,150.806579,2024-09-06 05:17:11+00:00,2024-11-07 02:06:17+00:00
TVCCPS,Tamar Valley,NEM,TAS1,"<p>Tamar Valley Power Station is a $230 million natural gas-fired power station located in Bell Bay in the Tamar Valley, Tasmania. It is owned by Hydro Tasmania, and is immediately adjacent to the decommissioned Bell Bay Power Station, which is also owned by Hydro Tasmania.</p><p>This facility refers to the 208MW combined-cycle gas turbine commissioned at the sight in 2009.</p>",NA,-41.139268,146.906185,2023-10-18 04:35:26+00:00,2025-09-07 01:56:03+00:00
TARALGA,Taralga,NEM,NSW1,"<p>The Taralga Wind Farm is a wind farm located near Taralga, New South Wales.<br/>Taralga Wind Farm was CBD Energy/Santander&#x27;s first and only wind farm. It is a 106.8 megawatt wind farm with 51 turbines.  The energy produced by the wind farm can power around 45,000 average Australian households per year, saving over 258,000 tonnes of greenhouse gas emissions per year.</p>",NA,-34.425387,149.859603,2023-10-18 04:35:23+00:00,2025-07-08 04:55:33+00:00
0TARONGBESS,Tarong,NEM,QLD1,<p>The Tarong Battery Energy Storage System (BESS) will provide essential firming capacity to support the renewable projects we have planned in Southern Queensland. It will have a storage capacity of 300MW over two hours duration. The Tarong BESS will be the first battery energy storage in Stanwell&#x27;s portfolio.</p>,NA,-26.780051,151.912068,2024-12-02 02:14:47+00:00,2025-08-26 00:10:35+00:00
TARONG,Tarong,NEM,QLD1,"<p>The Tarong Power Station is a coal fired power station located on a 1,500 hectares (3,700 acres) site in Tarong in the South Burnett Region near the Burnett River and Nanango, in Queensland, Australia.  The station has a maximum generating capacity of 1,400 megawatts, generated from four turbines. Coal is supplied via a conveyor from Meandu Mine, which is 1.5 kilometres (0.93 mi) away and is also owned by Stanwell.</p>",NA,-26.774397,151.917838,2023-10-18 04:35:23+00:00,2025-09-07 01:55:47+00:00
TARONGN,Tarong North,NEM,QLD1,<p>Tarong North Power Station is a 443 megawatt coal fired power station on the same site as Tarong Power Station in the South Burnett. The Queensland Government commissioned the construction of the power station in November 1999.  Construction work began in 2000.  The power station was initially owned by a 50/50 joint venture between Tarong Energy and TM Energy. Full ownership of the power station by Tarong Energy was obtained in November 2009.The plant was opened in 2003 and is based on an energy efficient supercritical design.  The Steam Generator was supplied by IHI and the steam turbine was manufactured by Toshiba.<br/>Particulate emissions at the power station are reduced by bag filter technology.</p>,NA,-26.774397,151.917838,2023-10-18 04:35:23+00:00,2025-09-07 01:55:48+00:00
TARRALEA,Tarraleah,NEM,TAS1,"<p>The Tarraleah Power Station is a hydroelectric power station located in the Central Highlands region of Tasmania, Australia. The power station is part of the Upper Derwent hydro scheme and is operated by Hydro Tasmania.</p>",NA,-42.301736,146.456661,2023-10-18 04:35:23+00:00,2025-07-08 05:15:44+00:00
TATIARA,Tataria,NEM,SA1,<p></p>,NA,-36.326977,140.737035,2023-10-18 04:35:24+00:00,2023-10-18 04:35:24+00:00
TATURA,Tatura,NEM,VIC1,"<p>Organic rich wastewater from Tatura’s local community and thriving local food processing industry (including Tatura Milk’s production factory) flows into Goulburn Valley Water’s Tatura Wastewater Treatment Plant, producing a methane-rich biogas from the anaerobic digestion process. The biogas is captured and cleaned as the fuel source for the generator, and the renewable electricity is fed into the national grid.</p>",NA,-36.47915,145.235037,2023-10-18 04:35:24+00:00,2025-09-07 01:55:49+00:00
TEATREE,Tea Tree Gully,NEM,SA1,<p></p>,NA,NA,NA,2023-10-18 04:35:24+00:00,2025-09-07 01:55:50+00:00
TEMPB,Templers,NEM,SA1,"<p>Construction of ZEN Energy’s Templers Battery Energy Storage project is underway, with earthworks completed and key equipment arriving onsite over the next 6 months.</p><p>The Templers Battery is South Australia’s second-largest energy storage project, enhancing electricity reliability as the state leads the way nationally toward 100% renewable energy by 2027.</p>",NA,-34.464594,138.77013,2024-12-02 02:57:08+00:00,2025-10-07 00:04:20+00:00
SATGN,Temporary Generation North,NEM,SA1,"<p>Temporary Generation North and its smaller sibling Temporary Generation South are gas turbine power stations in South Australia. They were bought by the Government of South Australia in 2017 as a response to the 2016 South Australian blackout and load-shedding in February 2017.<br/>Temporary Generation North is five open cycle gas turbines installed at the former Holden site in Elizabeth South, a northern suburb of Adelaide.The generators were purchased to be used only in emergency shortfalls in electricity supply to the grid, such as in extreme weather. Both sets were first used on 24 January 2019 to deal with a supply shortfall in Victoria.The intent of the Weatherill ALP state government was that the turbines would be converted from diesel fuel to natural gas and moved to a single location while remaining owned by the government.In August 2019, the state government (following the 2018 election, now controlled by the Liberal party) announced that it had arranged 25-year leases of the power stations to two different companies, with the leases taking effect from May 2020. Both companies operate wind farms in South Australia. The five northern generators will be leased to Nexif Energy and relocated to a new site at Outer Harbor and operating on natural gas before the end of 2020. Nexif Energy also proposes to convert them to combined cycle with a steam turbine in the following few years.</p>",NA,-34.719707,138.668425,2023-10-18 04:35:18+00:00,2024-11-04 01:57:12+00:00
SATGS,Temporary Generation South,NEM,SA1,"<p>Temporary Generation South and its larger sibling Temporary Generation North are gas turbine power stations in South Australia. They were bought by the Government of South Australia in 2017 as a response to the 2016 South Australian blackout and load-shedding in February 2017.<br/>Temporary Generation South is four open cycle gas turbines at the former Port Stanvac Refinery at Lonsdale.The generators were purchased to be used only in emergency shortfalls in electricity supply to the grid, such as in extreme hot weather. They were first used on 24 January 2019 to deal with a supply shortfall in Victoria.The intent of the Weatherill ALP state government was that the turbines will be converted from diesel fuel to natural gas and moved to a single location while remaining owned by the government.In August 2019, the state government (following the 2018 election, now controlled by the Liberal party) announced that it had arranged 25-year leases of the power stations to two different companies, with the leases taking effect from May 2020. Both companies operate wind farms in South Australia. The four generators at Lonsdale will be leased to Infigen Energy and will be moved from the SA Water desalination plant to the SA Water Bolivar Waste Water Treatment Plant and converted to operate on natural gas instead of diesel.</p>",NA,-35.096799,138.483997,2023-10-18 04:35:18+00:00,2024-11-04 01:57:29+00:00
TERALBA,Teralba,NEM,NSW1,<p></p>,NA,-32.945557,151.612042,2023-10-18 04:35:24+00:00,2025-09-07 01:55:51+00:00
0TERANGBESS,Terang,NEM,VIC1,"<p>FRV Services Australia (FRV) is building the Terang Battery Energy Storage System (BESS). The Terang BESS will have a total anticipated discharge capacity of 100 megawatts (MW) and a storage capacity of 200 megawatt hours (MWh).</p><p>The Terang BESS is now under construction. Once operational, it will improve the reliability of the electricity network by storing power when there is a lot of energy available (for example during the day) and releasing this stored energy when demand is higher.</p>",NA,-38.231839,142.933262,2025-03-14 06:02:38+00:00,2025-03-14 06:14:09+00:00
TERMSTOR,Terminal,NEM,SA1,<p></p>,NA,-34.84014,138.712137,2023-10-18 04:35:24+00:00,2024-10-30 23:02:53+00:00
BLUFF,The Bluff,NEM,SA1,"<p>AGL&#x27;s Bluff Range Wind Farm, also known as Hallett 5 Wind Farm consists of 25 Suzlon turbines each of 2.1MW for a total of 52.5MW. Total project investment was $120 million. The project was completed in early 2012. Turbines spread 8 kilometres over the Porcupine Range.</p>",NA,-33.367741,138.79379,2023-10-18 04:34:36+00:00,2025-07-08 06:06:00+00:00
THEDROP,The Drop,NEM,NSW1,"<p>The Drop Hydro Power Station is a Pacific Hydro hydroelectric power station on the Mulwala Canal, near Berrigan, New South Wales, Australia. It has one turbine, with a generating capacity of 2.5 megawatts (3,400 hp) of electricity.The power station was completed in November 2002, and is Australia&#x27;s first hydroelectric power station built on an irrigation canal.</p>",NA,-35.973527,145.999274,2023-10-18 04:35:25+00:00,2023-10-18 04:35:25+00:00
0TILBSF,Tilbuster,NEM,NSW1,"<p>The proposed Tilbuster solar farm would add to secure, affordable and clean energy generation for the state of NSW whilst also contributing to the national Renewable Energy Target (RET) of 33,000 gigawatt hours. The New England region is considered an excellent province for solar energy generation due to its solar irradiance capabilities.</p><p>It has access to two existing transmission lines that transect the proposal site and does not appear highly constrained by environmental factors; a 132kV eastern line and a 330kV central line. Both the eastern and central line run south east to north west through the proposal site. The 330 kV transmission line would be used to connect the solar farm to the national electricity grid.</p>",NA,-30.382963,151.658909,2024-12-02 03:09:48+00:00,2024-12-11 02:27:42+00:00
TIMWEST,Timboon West,NEM,VIC1,"<p>The Timboon West Wind Farm was developed and constructed in 2018 by BayWa r.e. Wind Pty Ltd and commenced operations in late 2018. Epic Energy acquired the Timboon West Wind Farm in April 2019.</p><p>Located approximately seven kilometres southwest of Timboon in south-western Victoria, the site was chosen for its undisturbed wind flow with strong, consistent wind speeds, close proximity to the electrical grid, and large setbacks to nearby dwellings</p>",NA,-38.528351,142.916231,2023-10-18 04:35:25+00:00,2024-10-30 23:57:58+00:00
0TOMAGOBESS,Tomago,NEM,NSW1,"<p>The Tomago Battery is a 500 Megawatts (MW), 4 hour duration (2,000 megawatt-hour (MWh)) capacity grid scale battery being constructed at Tomago in NSW.</p><p>The location for the battery is between the Pacific Hwy and Old Punt Rd in Tomago Industrial Estate.</p><p>The battery has the potential to improve the reliability of the grid by storing power for use when energy demand exceeds generation.</p><p>Construction work is targeted to start in October 2025, with the commencement of operations targeted for September 2027. The project will provide up to 200 jobs during the construction phase and up to 6 full time jobs during operation.</p><p>The total construction cost is estimated to be approximately $815 million. Fluence has been selected as the engineering, procurement and construction (EPC) contractor.</p>",NA,-32.814277,151.706523,2025-08-03 23:34:26+00:00,2025-08-20 06:15:02+00:00
TOORAWF,Toora,NEM,VIC1,"<p>Toora wind farm is a wind power station at Toora in South Gippsland, Victoria, Australia. It is located north of Wilsons Promontory and 150 km SE of Melbourne. The wind farm is on a ridge overlooking the town of Toora.<br/>Toora has 12 wind turbines, each of 1.75 MW rated capacity, with a total generating capacity of 21 MW of electricity. The power station was completed in 2002. <br/>As of May 2008, it was owned by Transfield Services Infrastructure Fund. Danish company Vestas Wind Systems, one of the world&#x27;s largest turbine manufacturers, constructed the wind farm. Transfield Services Infrastructure Fund became RATCH-Australia on 11 July 2011.Viewing and photography points are available on a road that passes the wind farm.  From some of these views of the coastal plain, the Strzelecki Ranges, and Wilsons Promontory can be combined with views of the turbines.  Accommodation is available in a caravan park at Toora.<br/>One of Toora&#x27;s turbines can power up to 6,600 homes.</p>",NA,-38.653528,146.339774,2023-10-18 04:35:25+00:00,2025-08-05 06:15:44+00:00
TIB,Torrens Island,NEM,SA1,"<p>AGL has broken ground at Torrens Island power station in preparation for the construction of its $180 million, 250 MW grid-scale battery.</p>",NA,-34.805831,138.524192,2023-10-18 04:35:25+00:00,2025-09-15 00:46:19+00:00
TORRIS,Torrens Island,NEM,SA1,"<p>Torrens Island Power Station is located on Torrens Island, near Adelaide, South Australia and is operated by AGL Energy. It burns natural gas in eight steam turbines to generate up to 1,280 MW of electricity. The gas is supplied via the SEAGas pipeline from Victoria, and the Moomba Adelaide Pipeline System (MAPS) from Moomba in the Cooper Basin. The station is capable of burning either natural gas or fuel oil. It is the largest power station in South Australia and was formerly the largest single power station user of natural gas in Australia.</p>",NA,-34.804559,138.522229,2023-10-18 04:35:25+00:00,2025-09-07 01:56:01+00:00
TOWER,Tower,NEM,NSW1,<p></p>,NA,-34.219461,150.718012,2023-10-18 04:35:25+00:00,2025-09-07 01:56:02+00:00
YABULU,Townsville,NEM,QLD1,"<p>Townsville Power Station is located in Yabulu, an industrial suburb of Townsville. The station is owned by RATCH-Australia. The station has a 160 MW Siemens turbine and an 82 MW heat recovery steam generator.<br/>The station was built in the late 1990s as an open-cycle plant and was upgraded to combined-cycle operation in 2005.</p>",NA,-19.200374,146.618265,2023-10-18 04:35:33+00:00,2025-09-07 01:56:20+00:00
TGNSS,Traralgon Network Support,NEM,VIC1,<p></p>,NA,-37.833513,144.965955,2023-10-18 04:35:25+00:00,2025-09-07 01:55:58+00:00
TREVALLN,Trevallyn,NEM,TAS1,"<p>The Trevallyn Power Station is a run-of-the-river hydroelectric power station located in the northern Midlands region of Tasmania, Australia. The power station is situated on the Great Lake and South Esk catchment and is owned and operated by Hydro Tasmania.</p>",NA,-41.422302,147.112025,2023-10-18 04:35:26+00:00,2025-07-08 05:05:29+00:00
TRIBUTE,Tribute,NEM,TAS1,"<p>The Tribute Power Station is a conventional hydroelectric power station located in Western Tasmania, Australia.</p>",NA,-41.811468,145.653252,2023-10-18 04:35:26+00:00,2025-07-08 05:24:42+00:00
TULLYSM,Tully Sugar Mill,NEM,QLD1,NA,NA,-17.937329,145.92739,2024-10-01 03:43:44+00:00,2024-11-07 23:44:41+00:00
SNOWY2,Tumut,NEM,NSW1,"<p>Located downstream of Tumut Pond Dam and 366 metres below ground level, Tumut 1 Power Station is situated approximately 2.25 kilometres south-west from Cabramurra, under Happy Valley Rd. The conventional hydroelectric power station has four turbine generators, with a combined generating capacity of 330 megawatts of electricity; and a net generation of 847 gigawatt-hours per annum. The power station was completed in 1959, and has 292.6 metres rated head.<br/><br/>Tumut 2 Power Station is situated approximately 5.91 kilometres north of north-west from Cabramurra, under Goat Ridge Rd, some 244 metres below ground level. The conventional hydroelectric power station has four Francis turbine generators, with a combined generating capacity of 286.4 megawatts and a net generation of 787 gigawatt-hours per annum. The power station was completed in 1962, and has 262.1 metres rated head. Water flows through the turbines at the rate of 118.9 cubic metres per second.<br/></p>",NA,-35.953492,148.369693,2023-10-18 04:35:19+00:00,2025-07-08 02:36:29+00:00
TUMUT3,Tumut 3,NEM,NSW1,"<p>Tumut 3 Power Station is the first major pumped storage hydroelectric power station in Australia. Pump-storage schemes use off-peak energy to pump water to a reservoir on a higher level. This water then passes through turbines to generate electricity when prices are higher. The sole powerhouse is located above ground, below Talbingo Dam.<br/></p>",NA,-35.610817,148.292644,2023-10-18 04:35:26+00:00,2025-07-08 02:02:43+00:00
TUNGATIN,Tungatinah,NEM,TAS1,"<p>The Tungatinah Power Station is a conventional hydroelectric power station located in the Central Highlands region of Tasmania, Australia. The power station is situated on the Upper River Derwent catchment and is owned and operated by Hydro Tasmania.</p>",NA,-42.296396,146.455881,2023-10-18 04:35:26+00:00,2025-07-08 04:37:47+00:00
ULBESS,Ulinda Park,NEM,QLD1,<p>Akaysha is developing a large scale BESS adjacent to the Western Downs Substation in Queensland’s energy heartland. The BESS will support the rapid expansion of solar and wind projects leveraging existing transmission infrastructure in the Western Downs built for conventional energy. The BESS will ensure cost efficient delivery of renewable energy to customers in Queensland while supporting the network.</p>,NA,-26.92635,150.717472,2024-10-31 03:32:16+00:00,2025-08-26 00:14:34+00:00
URANQ,Uranquinty,NEM,NSW1,"<p>The Uranquinty Power Station is a 640-megawatt (860,000 hp) natural gas-fired power station located in Uranquinty, New South Wales, Australia, comprising four Siemens V94.2 gas turbines.  It is the second largest gas-fired power station in New South Wales, and is used during peak loads.<br/>Uranquinty Power Station was the fourth power station to be constructed by NewGen Power which was jointly owned by ERM Power and Babcock and Brown Power at a cost of $500 million.On 4 July 2008 Babcock and Brown Power announced that it had sold the Uranquinty power station for $700 million to Origin Energy.On 19 January 2009 Origin Energy Limited announced that the Uranquinty Power Station was commissioned with eight people employed to operate the facility.</p>",NA,-35.180226,147.21566,2023-10-18 04:35:26+00:00,2025-09-07 01:56:05+00:00
0UUNGULAWF,Uungula,NEM,NSW1,"<p>Uungula Wind Farm is located on Wiradjuri Country, 14km east of Wellington, NSW.</p>",NA,-32.551969,149.161325,2025-02-14 00:36:25+00:00,2025-02-14 00:40:28+00:00
